========================================
RISC-V RVWMO Memory Model Test
========================================
Test: Store_Buffering
Iterations: 100
========================================


=== Memory Trace (RVWMO Model - Sorted by Timestamp) ===
timestamp,seq_id,core_id,type,address,value,po_index
TRACE:4387855387755600,179,1,READ,0x7cdd0,1,179
TRACE:4387855387789350,180,0,WRITE,0x7cdd0,1,180
TRACE:4387855387789755,181,0,FENCE,0x0,0,181
TRACE:4387855387789913,182,0,READ,0x7cd90,1,182
TRACE:4387855387807823,180,1,WRITE,0x7cd90,1,180
TRACE:4387855387808003,181,1,FENCE,0x0,0,181
TRACE:4387855387808160,182,1,READ,0x7cdd0,1,182
TRACE:4387855387852080,183,0,WRITE,0x7cdd0,1,183
TRACE:4387855387852283,184,0,FENCE,0x0,0,184
TRACE:4387855387852418,185,0,READ,0x7cd90,1,185
TRACE:4387855387876380,183,1,WRITE,0x7cd90,1,183
TRACE:4387855387876560,184,1,FENCE,0x0,0,184
TRACE:4387855387876695,185,1,READ,0x7cdd0,1,185
TRACE:4387855387929278,186,0,WRITE,0x7cdd0,1,186
TRACE:4387855387929480,187,0,FENCE,0x0,0,187
TRACE:4387855387930065,188,0,READ,0x7cd90,1,188
TRACE:4387855387951283,186,1,WRITE,0x7cd90,1,186
TRACE:4387855387957538,187,1,FENCE,0x0,0,187
TRACE:4387855387957740,188,1,READ,0x7cdd0,1,188
TRACE:4387855387986518,189,0,WRITE,0x7cdd0,1,189
TRACE:4387855387986923,190,0,FENCE,0x0,0,190
TRACE:4387855387987350,191,0,READ,0x7cd90,1,191
TRACE:4387855388005868,189,1,WRITE,0x7cd90,1,189
TRACE:4387855388006070,190,1,FENCE,0x0,0,190
TRACE:4387855388006228,191,1,READ,0x7cdd0,1,191
TRACE:4387855388033835,192,0,WRITE,0x7cdd0,1,192
TRACE:4387855388034060,193,0,FENCE,0x0,0,193
TRACE:4387855388034195,194,0,READ,0x7cd90,1,194
TRACE:4387855388066100,192,1,WRITE,0x7cd90,1,192
TRACE:4387855388066280,193,1,FENCE,0x0,0,193
TRACE:4387855388066460,194,1,READ,0x7cdd0,1,194
TRACE:4387855388140463,195,0,WRITE,0x7cdd0,1,195
TRACE:4387855388141633,196,0,FENCE,0x0,0,196
TRACE:4387855388142038,197,0,READ,0x7cd90,1,197
TRACE:4387855388171715,195,1,WRITE,0x7cd90,1,195
TRACE:4387855388171895,196,1,FENCE,0x0,0,196
TRACE:4387855388172030,197,1,READ,0x7cdd0,1,197
TRACE:4387855388236583,198,0,WRITE,0x7cdd0,1,198
TRACE:4387855388237168,199,0,FENCE,0x0,0,199
TRACE:4387855388237325,200,0,READ,0x7cd90,1,200
TRACE:4387855388263200,198,1,WRITE,0x7cd90,1,198
TRACE:4387855388263425,199,1,FENCE,0x0,0,199
TRACE:4387855388263560,200,1,READ,0x7cdd0,1,200
TRACE:4387855388359635,201,0,WRITE,0x7cdd0,1,201
TRACE:4387855388360265,202,0,FENCE,0x0,0,202
TRACE:4387855388360513,203,0,READ,0x7cd90,1,203
TRACE:4387855388392035,201,1,WRITE,0x7cd90,1,201
TRACE:4387855388392193,202,1,FENCE,0x0,0,202
TRACE:4387855388392350,203,1,READ,0x7cdd0,1,203
TRACE:4387855388455598,204,0,WRITE,0x7cdd0,1,204
TRACE:4387855388456138,205,0,FENCE,0x0,0,205
TRACE:4387855388456340,206,0,READ,0x7cd90,1,206
TRACE:4387855388482890,204,1,WRITE,0x7cd90,1,204
TRACE:4387855388483048,205,1,FENCE,0x0,0,205
TRACE:4387855388483183,206,1,READ,0x7cdd0,1,206
TRACE:4387855388555318,207,0,WRITE,0x7cdd0,1,207
TRACE:4387855388556443,208,0,FENCE,0x0,0,208
TRACE:4387855388556780,209,0,READ,0x7cd90,1,209
TRACE:4387855388579730,207,1,WRITE,0x7cd90,1,207
TRACE:4387855388579910,208,1,FENCE,0x0,0,208
TRACE:4387855388580045,209,1,READ,0x7cdd0,1,209
TRACE:4387855388628780,210,0,WRITE,0x7cdd0,1,210
TRACE:4387855388629298,211,0,FENCE,0x0,0,211
TRACE:4387855388629500,212,0,READ,0x7cd90,1,212
TRACE:4387855388676998,210,1,WRITE,0x7cd90,1,210
TRACE:4387855388677223,211,1,FENCE,0x0,0,211
TRACE:4387855388677358,212,1,READ,0x7cdd0,1,212
TRACE:4387855388728163,213,0,WRITE,0x7cdd0,1,213
TRACE:4387855388728658,214,0,FENCE,0x0,0,214
TRACE:4387855388728793,215,0,READ,0x7cd90,1,215
TRACE:4387855388750978,213,1,WRITE,0x7cd90,1,213
TRACE:4387855388751135,214,1,FENCE,0x0,0,214
TRACE:4387855388751293,215,1,READ,0x7cdd0,1,215
TRACE:4387855388814810,216,0,WRITE,0x7cdd0,1,216
TRACE:4387855388815710,217,0,FENCE,0x0,0,217
TRACE:4387855388816070,218,0,READ,0x7cd90,1,218
TRACE:4387855388834993,216,1,WRITE,0x7cd90,1,216
TRACE:4387855388835173,217,1,FENCE,0x0,0,217
TRACE:4387855388835330,218,1,READ,0x7cdd0,1,218
TRACE:4387855388881950,219,0,WRITE,0x7cdd0,1,219
TRACE:4387855388882445,220,0,FENCE,0x0,0,220
TRACE:4387855388882603,221,0,READ,0x7cd90,1,221
TRACE:4387855388915835,219,1,WRITE,0x7cd90,1,219
